team,date,elo
Albania,2015-03-29 00:00:00+00:00,1590.0
Albania,2015-06-13 00:00:00+00:00,1606.0
Albania,2015-09-04 00:00:00+00:00,1619.0
Albania,2015-09-07 00:00:00+00:00,1608.0
Albania,2015-10-08 00:00:00+00:00,1578.0
Albania,2015-10-11 00:00:00+00:00,1618.0
Albania,2015-11-13 00:00:00+00:00,1614.0
Albania,2015-11-16 00:00:00+00:00,1608.0
Albania,2016-03-26 00:00:00+00:00,1605.0
Albania,2016-03-29 00:00:00+00:00,1611.0
Albania,2016-05-29 00:00:00+00:00,1623.0
Albania,2016-06-03 00:00:00+00:00,1616.0
Albania,2016-06-11 00:00:00+00:00,1601.0
Albania,2016-06-15 00:00:00+00:00,1597.0
Albania,2016-06-19 00:00:00+00:00,1633.0
Albania,2016-08-31 00:00:00+00:00,1629.0
Albania,2016-09-06 00:00:00+00:00,1635.0
Albania,2016-10-06 00:00:00+00:00,1642.0
Albania,2016-10-09 00:00:00+00:00,1629.0
Albania,2016-11-12 00:00:00+00:00,1580.0
Albania,2017-03-24 00:00:00+00:00,1576.0
Albania,2017-03-28 00:00:00+00:00,1568.0
Albania,2017-06-04 00:00:00+00:00,1552.0
Albania,2017-06-11 00:00:00+00:00,1602.0
Albania,2017-09-02 00:00:00+00:00,1605.0
Albania,2017-09-05 00:00:00+00:00,1603.0
Albania,2017-10-06 00:00:00+00:00,1600.0
Albania,2017-10-09 00:00:00+00:00,1592.0
Albania,2017-11-13 00:00:00+00:00,1608.0
Albania,2018-03-26 00:00:00+00:00,1595.0
Albania,2018-05-29 00:00:00+00:00,1569.0
Albania,2018-06-03 00:00:00+00:00,1560.0
Albania,2018-09-07 00:00:00+00:00,1573.0
Albania,2018-09-10 00:00:00+00:00,1560.0
Albania,2018-10-10 00:00:00+00:00,1555.0
Albania,2018-10-14 00:00:00+00:00,1531.0
Albania,2018-11-17 00:00:00+00:00,1499.0
Albania,2018-11-20 00:00:00+00:00,1514.0
Albania,2019-03-22 00:00:00+00:00,1490.0
Albania,2019-03-25 00:00:00+00:00,1500.0
Albania,2019-06-08 00:00:00+00:00,1493.0
Albania,2019-06-11 00:00:00+00:00,1503.0
Albania,2019-09-07 00:00:00+00:00,1501.0
Albania,2019-09-10 00:00:00+00:00,1539.0
Albania,2019-10-11 00:00:00+00:00,1534.0
Albania,2019-10-14 00:00:00+00:00,1554.0
Albania,2019-11-14 00:00:00+00:00,1536.0
Albania,2019-11-17 00:00:00+00:00,1531.0
Albania,2020-09-04 00:00:00+00:00,1569.0
Albania,2020-09-07 00:00:00+00:00,1533.0
Albania,2020-10-11 00:00:00+00:00,1530.0
Albania,2020-10-14 00:00:00+00:00,1525.0
Albania,2020-11-11 00:00:00+00:00,1532.0
Albania,2020-11-15 00:00:00+00:00,1543.0
Albania,2020-11-18 00:00:00+00:00,1556.0
Albania,2021-03-25 00:00:00+00:00,1559.0
Albania,2021-03-28 00:00:00+00:00,1550.0
Albania,2021-03-31 00:00:00+00:00,1552.0
Albania,2021-06-05 00:00:00+00:00,1560.0
Albania,2021-06-08 00:00:00+00:00,1556.0
Albania,2021-09-02 00:00:00+00:00,1546.0
Albania,2021-09-05 00:00:00+00:00,1571.0
Albania,2021-09-08 00:00:00+00:00,1572.0
Albania,2021-10-09 00:00:00+00:00,1604.0
Albania,2021-10-12 00:00:00+00:00,1588.0
Albania,2021-11-12 00:00:00+00:00,1585.0
Albania,2021-11-15 00:00:00+00:00,1586.0
Albania,2022-03-26 00:00:00+00:00,1585.0
Albania,2022-03-29 00:00:00+00:00,1582.0
Albania,2022-06-06 00:00:00+00:00,1586.0
Albania,2022-06-10 00:00:00+00:00,1562.0
Albania,2022-06-13 00:00:00+00:00,1556.0
Albania,2022-09-24 00:00:00+00:00,1546.0
Albania,2022-09-27 00:00:00+00:00,1541.0
Albania,2022-10-26 00:00:00+00:00,1544.0
Albania,2022-11-09 00:00:00+00:00,1538.0
Albania,2022-11-16 00:00:00+00:00,1535.0
Albania,2022-11-19 00:00:00+00:00,1543.0
Albania,2023-03-27 00:00:00+00:00,1538.0
Albania,2023-06-17 00:00:00+00:00,1544.0
Albania,2023-06-20 00:00:00+00:00,1562.0
Albania,2023-09-07 00:00:00+00:00,1577.0
Albania,2023-09-10 00:00:00+00:00,1614.0
Albania,2023-10-12 00:00:00+00:00,1657.0
Albania,2023-10-17 00:00:00+00:00,1661.0
Albania,2023-11-17 00:00:00+00:00,1649.0
Albania,2023-11-20 00:00:00+00:00,1631.0
Albania,2024-03-22 00:00:00+00:00,1617.0
Albania,2024-03-25 00:00:00+00:00,1612.0
Albania,2024-06-03 00:00:00+00:00,1613.0
Albania,2024-06-07 00:00:00+00:00,1623.0
Albania,2024-06-15 00:00:00+00:00,1616.0
Albania,2024-06-19 00:00:00+00:00,1634.0
Albania,2024-06-24 00:00:00+00:00,1630.0
Albania,2024-09-07 00:00:00+00:00,1660.0
Albania,2024-09-10 00:00:00+00:00,1638.0
Albania,2024-10-11 00:00:00+00:00,1623.0
Albania,2024-10-14 00:00:00+00:00,1654.0
Albania,2024-11-16 00:00:00+00:00,1653.0
Albania,2024-11-19 00:00:00+00:00,1635.0
Albania,2025-03-21 00:00:00+00:00,1631.0
Albania,2025-03-24 00:00:00+00:00,1633.0
Albania,2025-06-07 00:00:00+00:00,1639.0
Albania,2025-06-10 00:00:00+00:00,1627.0
Albania,2025-09-04 00:00:00+00:00,1628.0
Albania,2025-09-09 00:00:00+00:00,1631.0
Albania,2025-10-11 00:00:00+00:00,1664.0
Albania,2025-10-14 00:00:00+00:00,1673.0
Albania,2025-11-13 00:00:00+00:00,1675.0
Albania,2025-11-16 00:00:00+00:00,1664.0
Albania,2026-03-26 00:00:00+00:00,1653.0
Albania,2026-03-31 00:00:00+00:00,1646.0
Albania,2026-06-03 00:00:00+00:00,1633.0
Albania,2026-06-06 00:00:00+00:00,1616.0
Andorra,2015-03-28 00:00:00+00:00,974.0
Andorra,2015-06-06 00:00:00+00:00,971.0
Andorra,2015-06-12 00:00:00+00:00,963.0
Andorra,2015-09-03 00:00:00+00:00,962.0
Andorra,2015-09-06 00:00:00+00:00,961.0
Andorra,2015-10-10 00:00:00+00:00,960.0
Andorra,2015-10-13 00:00:00+00:00,959.0
Andorra,2015-11-12 00:00:00+00:00,954.0
Andorra,2016-03-28 00:00:00+00:00,952.0
Andorra,2016-05-26 00:00:00+00:00,961.0
Andorra,2016-06-01 00:00:00+00:00,960.0
Andorra,2016-09-06 00:00:00+00:00,957.0
Andorra,2016-10-07 00:00:00+00:00,957.0
Andorra,2016-10-10 00:00:00+00:00,957.0
Andorra,2016-11-13 00:00:00+00:00,956.0
Andorra,2017-02-22 00:00:00+00:00,972.0
Andorra,2017-03-25 00:00:00+00:00,983.0
Andorra,2017-06-09 00:00:00+00:00,1022.0
Andorra,2017-08-16 00:00:00+00:00,1021.0
Andorra,2017-08-31 00:00:00+00:00,1021.0
Andorra,2017-09-03 00:00:00+00:00,1017.0
Andorra,2017-10-07 00:00:00+00:00,1017.0
Andorra,2017-10-10 00:00:00+00:00,1012.0
Andorra,2018-03-21 00:00:00+00:00,1026.0
Andorra,2018-06-03 00:00:00+00:00,1038.0
Andorra,2018-08-18 00:00:00+00:00,1047.0
Andorra,2018-09-06 00:00:00+00:00,1063.0
Andorra,2018-09-10 00:00:00+00:00,1072.0
Andorra,2018-10-13 00:00:00+00:00,1069.0
Andorra,2018-10-16 00:00:00+00:00,1061.0
Andorra,2018-11-15 00:00:00+00:00,1077.0
Andorra,2018-11-19 00:00:00+00:00,1084.0
Andorra,2019-03-22 00:00:00+00:00,1080.0
Andorra,2019-03-25 00:00:00+00:00,1070.0
Andorra,2019-06-08 00:00:00+00:00,1065.0
Andorra,2019-06-11 00:00:00+00:00,1065.0
Andorra,2019-09-07 00:00:00+00:00,1065.0
Andorra,2019-09-10 00:00:00+00:00,1065.0
Andorra,2019-10-11 00:00:00+00:00,1092.0
Andorra,2019-10-14 00:00:00+00:00,1091.0
Andorra,2019-11-14 00:00:00+00:00,1109.0
Andorra,2019-11-17 00:00:00+00:00,1107.0
Andorra,2020-09-03 00:00:00+00:00,1119.0
Andorra,2020-09-06 00:00:00+00:00,1100.0
Andorra,2020-10-07 00:00:00+00:00,1095.0
Andorra,2020-10-10 00:00:00+00:00,1093.0
Andorra,2020-10-13 00:00:00+00:00,1082.0
Andorra,2020-11-11 00:00:00+00:00,1082.0
Andorra,2020-11-14 00:00:00+00:00,1069.0
Andorra,2020-11-17 00:00:00+00:00,1036.0
Andorra,2021-03-25 00:00:00+00:00,1033.0
Andorra,2021-03-28 00:00:00+00:00,1033.0
Andorra,2021-03-31 00:00:00+00:00,1031.0
Andorra,2021-06-03 00:00:00+00:00,1029.0
Andorra,2021-06-07 00:00:00+00:00,1028.0
Andorra,2021-09-02 00:00:00+00:00,1037.0
Andorra,2021-09-05 00:00:00+00:00,1037.0
Andorra,2021-09-08 00:00:00+00:00,1037.0
Andorra,2021-10-09 00:00:00+00:00,1037.0
Andorra,2021-10-12 00:00:00+00:00,1060.0
Andorra,2021-11-12 00:00:00+00:00,1058.0
Andorra,2021-11-15 00:00:00+00:00,1057.0
Andorra,2022-03-25 00:00:00+00:00,1068.0
Andorra,2022-03-28 00:00:00+00:00,1077.0
Andorra,2022-06-03 00:00:00+00:00,1069.0
Andorra,2022-06-06 00:00:00+00:00,1073.0
Andorra,2022-06-10 00:00:00+00:00,1086.0
Andorra,2022-06-14 00:00:00+00:00,1077.0
Andorra,2022-09-22 00:00:00+00:00,1111.0
Andorra,2022-09-25 00:00:00+00:00,1119.0
Andorra,2022-11-16 00:00:00+00:00,1118.0
Andorra,2022-11-19 00:00:00+00:00,1109.0
Andorra,2023-03-25 00:00:00+00:00,1104.0
Andorra,2023-03-28 00:00:00+00:00,1122.0
Andorra,2023-06-16 00:00:00+00:00,1121.0
Andorra,2023-06-19 00:00:00+00:00,1120.0
Andorra,2023-09-09 00:00:00+00:00,1130.0
Andorra,2023-09-12 00:00:00+00:00,1129.0
Andorra,2023-10-12 00:00:00+00:00,1115.0
Andorra,2023-10-15 00:00:00+00:00,1113.0
Andorra,2023-11-18 00:00:00+00:00,1108.0
Andorra,2023-11-21 00:00:00+00:00,1102.0
Andorra,2024-03-21 00:00:00+00:00,1115.0
Andorra,2024-03-25 00:00:00+00:00,1113.0
Andorra,2024-06-05 00:00:00+00:00,1113.0
Andorra,2024-06-11 00:00:00+00:00,1110.0
Andorra,2024-09-04 00:00:00+00:00,1101.0
Andorra,2024-09-10 00:00:00+00:00,1083.0
Andorra,2024-10-10 00:00:00+00:00,1077.0
Andorra,2024-10-13 00:00:00+00:00,1080.0
Andorra,2024-11-16 00:00:00+00:00,1069.0
Andorra,2024-11-19 00:00:00+00:00,1083.0
Andorra,2025-03-21 00:00:00+00:00,1068.0
Andorra,2025-03-24 00:00:00+00:00,1066.0
Andorra,2025-06-07 00:00:00+00:00,1066.0
Andorra,2025-06-10 00:00:00+00:00,1066.0
Andorra,2025-09-06 00:00:00+00:00,1066.0
Andorra,2025-09-09 00:00:00+00:00,1074.0
Andorra,2025-10-11 00:00:00+00:00,1089.0
Andorra,2025-10-14 00:00:00+00:00,1087.0
Andorra,2025-11-13 00:00:00+00:00,1085.0
Andorra,2025-11-17 00:00:00+00:00,1083.0
Andorra,2026-03-27 00:00:00+00:00,1081.0
Andorra,2026-03-31 00:00:00+00:00,1077.0
Andorra,2026-05-29 00:00:00+00:00,1076.0
Andorra,2026-06-04 00:00:00+00:00,1081.0
Andorra,2026-06-07 00:00:00+00:00,1080.0
Armenia,2015-03-29 00:00:00+00:00,1536.0
Armenia,2015-06-13 00:00:00+00:00,1528.0
Armenia,2015-09-04 00:00:00+00:00,1518.0
Armenia,2015-09-07 00:00:00+00:00,1526.0
Armenia,2015-10-08 00:00:00+00:00,1524.0
Armenia,2015-10-11 00:00:00+00:00,1484.0
Armenia,2016-03-25 00:00:00+00:00,1484.0
Armenia,2016-05-28 00:00:00+00:00,1507.0
Armenia,2016-06-01 00:00:00+00:00,1522.0
Armenia,2016-08-31 00:00:00+00:00,1517.0
Armenia,2016-09-04 00:00:00+00:00,1512.0
Armenia,2016-10-08 00:00:00+00:00,1482.0
Armenia,2016-10-11 00:00:00+00:00,1479.0
Armenia,2016-11-11 00:00:00+00:00,1501.0
Armenia,2017-03-26 00:00:00+00:00,1515.0
Armenia,2017-06-04 00:00:00+00:00,1520.0
Armenia,2017-06-10 00:00:00+00:00,1500.0
Armenia,2017-09-01 00:00:00+00:00,1493.0
Armenia,2017-09-04 00:00:00+00:00,1475.0
Armenia,2017-10-05 00:00:00+00:00,1460.0
Armenia,2017-10-08 00:00:00+00:00,1459.0
Armenia,2017-11-09 00:00:00+00:00,1474.0
Armenia,2017-11-13 00:00:00+00:00,1480.0
Armenia,2018-03-24 00:00:00+00:00,1478.0
Armenia,2018-03-27 00:00:00+00:00,1463.0
Armenia,2018-05-29 00:00:00+00:00,1457.0
Armenia,2018-06-04 00:00:00+00:00,1453.0
Armenia,2018-09-06 00:00:00+00:00,1456.0
Armenia,2018-09-09 00:00:00+00:00,1440.0
Armenia,2018-10-13 00:00:00+00:00,1402.0
Armenia,2018-10-16 00:00:00+00:00,1444.0
Armenia,2018-11-16 00:00:00+00:00,1460.0
Armenia,2018-11-19 00:00:00+00:00,1448.0
Armenia,2019-03-23 00:00:00+00:00,1445.0
Armenia,2019-03-26 00:00:00+00:00,1421.0
Armenia,2019-06-08 00:00:00+00:00,1428.0
Armenia,2019-06-11 00:00:00+00:00,1461.0
Armenia,2019-09-05 00:00:00+00:00,1454.0
Armenia,2019-09-08 00:00:00+00:00,1499.0
Armenia,2019-10-12 00:00:00+00:00,1486.0
Armenia,2019-10-15 00:00:00+00:00,1473.0
Armenia,2019-11-15 00:00:00+00:00,1453.0
Armenia,2019-11-18 00:00:00+00:00,1450.0
Armenia,2020-09-05 00:00:00+00:00,1440.0
Armenia,2020-09-08 00:00:00+00:00,1460.0
Armenia,2020-10-11 00:00:00+00:00,1466.0
Armenia,2020-10-14 00:00:00+00:00,1467.0
Armenia,2020-11-15 00:00:00+00:00,1497.0
Armenia,2020-11-18 00:00:00+00:00,1522.0
Armenia,2021-03-25 00:00:00+00:00,1528.0
Armenia,2021-03-28 00:00:00+00:00,1558.0
Armenia,2021-03-31 00:00:00+00:00,1578.0
Armenia,2021-06-01 00:00:00+00:00,1586.0
Armenia,2021-06-05 00:00:00+00:00,1583.0
Armenia,2021-09-02 00:00:00+00:00,1588.0
Armenia,2021-09-05 00:00:00+00:00,1581.0
Armenia,2021-09-08 00:00:00+00:00,1562.0
Armenia,2021-10-08 00:00:00+00:00,1567.0
Armenia,2021-10-11 00:00:00+00:00,1557.0
Armenia,2021-11-11 00:00:00+00:00,1506.0
Armenia,2021-11-14 00:00:00+00:00,1498.0
Armenia,2022-03-24 00:00:00+00:00,1506.0
Armenia,2022-03-29 00:00:00+00:00,1500.0
Armenia,2022-06-04 00:00:00+00:00,1525.0
Armenia,2022-06-08 00:00:00+00:00,1515.0
Armenia,2022-06-11 00:00:00+00:00,1506.0
Armenia,2022-06-14 00:00:00+00:00,1478.0
Armenia,2022-09-24 00:00:00+00:00,1461.0
Armenia,2022-09-27 00:00:00+00:00,1455.0
Armenia,2022-11-16 00:00:00+00:00,1459.0
Armenia,2022-11-19 00:00:00+00:00,1451.0
Armenia,2023-03-25 00:00:00+00:00,1440.0
Armenia,2023-03-28 00:00:00+00:00,1435.0
Armenia,2023-06-16 00:00:00+00:00,1489.0
Armenia,2023-06-19 00:00:00+00:00,1497.0
Armenia,2023-09-08 00:00:00+00:00,1512.0
Armenia,2023-09-11 00:00:00+00:00,1508.0
Armenia,2023-10-12 00:00:00+00:00,1470.0
Armenia,2023-10-17 00:00:00+00:00,1462.0
Armenia,2023-11-18 00:00:00+00:00,1470.0
Armenia,2023-11-21 00:00:00+00:00,1469.0
Armenia,2024-03-22 00:00:00+00:00,1457.0
Armenia,2024-03-26 00:00:00+00:00,1455.0
Armenia,2024-06-04 00:00:00+00:00,1453.0
Armenia,2024-06-07 00:00:00+00:00,1461.0
Armenia,2024-09-07 00:00:00+00:00,1475.0
Armenia,2024-09-10 00:00:00+00:00,1458.0
Armenia,2024-10-10 00:00:00+00:00,1452.0
Armenia,2024-10-13 00:00:00+00:00,1424.0
Armenia,2024-11-14 00:00:00+00:00,1391.0
Armenia,2024-11-17 00:00:00+00:00,1411.0
Armenia,2025-03-20 00:00:00+00:00,1393.0
Armenia,2025-03-23 00:00:00+00:00,1386.0
Armenia,2025-06-06 00:00:00+00:00,1381.0
Armenia,2025-06-09 00:00:00+00:00,1387.0
Armenia,2025-09-06 00:00:00+00:00,1384.0
Armenia,2025-09-09 00:00:00+00:00,1412.0
Armenia,2025-10-11 00:00:00+00:00,1406.0
Armenia,2025-10-14 00:00:00+00:00,1400.0
Armenia,2025-11-13 00:00:00+00:00,1391.0
Armenia,2025-11-16 00:00:00+00:00,1389.0
Armenia,2026-03-29 00:00:00+00:00,1379.0
Armenia,2026-06-06 00:00:00+00:00,1378.0
Armenia,2026-06-09 00:00:00+00:00,1373.0
Austria,2015-03-27 00:00:00+00:00,1721.0
Austria,2015-03-31 00:00:00+00:00,1718.0
Austria,2015-06-14 00:00:00+00:00,1746.0
Austria,2015-09-05 00:00:00+00:00,1749.0
Austria,2015-09-08 00:00:00+00:00,1797.0
Austria,2015-10-09 00:00:00+00:00,1812.0
Austria,2015-10-12 00:00:00+00:00,1813.0
Austria,2015-11-17 00:00:00+00:00,1800.0
Austria,2016-03-26 00:00:00+00:00,1803.0
Austria,2016-03-29 00:00:00+00:00,1790.0
Austria,2016-05-31 00:00:00+00:00,1790.0
Austria,2016-06-04 00:00:00+00:00,1776.0
Austria,2016-06-14 00:00:00+00:00,1730.0
Austria,2016-06-18 00:00:00+00:00,1741.0
Austria,2016-06-22 00:00:00+00:00,1712.0
Austria,2016-09-05 00:00:00+00:00,1725.0
Austria,2016-10-06 00:00:00+00:00,1722.0
Austria,2016-10-09 00:00:00+00:00,1708.0
Austria,2016-11-12 00:00:00+00:00,1686.0
Austria,2016-11-15 00:00:00+00:00,1685.0
Austria,2017-03-24 00:00:00+00:00,1690.0
Austria,2017-03-28 00:00:00+00:00,1684.0
Austria,2017-06-11 00:00:00+00:00,1694.0
Austria,2017-09-02 00:00:00+00:00,1683.0
Austria,2017-09-05 00:00:00+00:00,1669.0
Austria,2017-10-06 00:00:00+00:00,1690.0
Austria,2017-10-09 00:00:00+00:00,1698.0
Austria,2017-11-14 00:00:00+00:00,1710.0
Austria,2018-03-23 00:00:00+00:00,1720.0
Austria,2018-03-27 00:00:00+00:00,1726.0
Austria,2018-05-30 00:00:00+00:00,1732.0
Austria,2018-06-02 00:00:00+00:00,1748.0
Austria,2018-06-10 00:00:00+00:00,1742.0
Austria,2018-09-06 00:00:00+00:00,1758.0
Austria,2018-09-11 00:00:00+00:00,1744.0
Austria,2018-10-12 00:00:00+00:00,1754.0
Austria,2018-10-16 00:00:00+00:00,1748.0
Austria,2018-11-15 00:00:00+00:00,1745.0
Austria,2018-11-18 00:00:00+00:00,1765.0
Austria,2019-03-21 00:00:00+00:00,1739.0
Austria,2019-03-24 00:00:00+00:00,1702.0
Austria,2019-06-07 00:00:00+00:00,1710.0
Austria,2019-06-10 00:00:00+00:00,1736.0
Austria,2019-09-06 00:00:00+00:00,1739.0
Austria,2019-09-09 00:00:00+00:00,1746.0
Austria,2019-10-10 00:00:00+00:00,1756.0
Austria,2019-10-13 00:00:00+00:00,1773.0
Austria,2019-11-16 00:00:00+00:00,1778.0
Austria,2019-11-19 00:00:00+00:00,1741.0
Austria,2020-09-04 00:00:00+00:00,1766.0
Austria,2020-09-07 00:00:00+00:00,1737.0
Austria,2020-10-07 00:00:00+00:00,1742.0
Austria,2020-10-11 00:00:00+00:00,1762.0
Austria,2020-10-14 00:00:00+00:00,1783.0
Austria,2020-11-11 00:00:00+00:00,1788.0
Austria,2020-11-15 00:00:00+00:00,1794.0
Austria,2020-11-18 00:00:00+00:00,1786.0
Austria,2021-03-25 00:00:00+00:00,1784.0
Austria,2021-03-28 00:00:00+00:00,1786.0
Austria,2021-03-31 00:00:00+00:00,1754.0
Austria,2021-06-02 00:00:00+00:00,1751.0
Austria,2021-06-06 00:00:00+00:00,1746.0
Austria,2021-06-13 00:00:00+00:00,1769.0
Austria,2021-06-17 00:00:00+00:00,1757.0
Austria,2021-06-21 00:00:00+00:00,1786.0
Austria,2021-06-26 00:00:00+00:00,1777.0
Austria,2021-09-01 00:00:00+00:00,1781.0
Austria,2021-09-04 00:00:00+00:00,1740.0
Austria,2021-09-07 00:00:00+00:00,1709.0
Austria,2021-10-09 00:00:00+00:00,1716.0
Austria,2021-10-12 00:00:00+00:00,1712.0
Austria,2021-11-12 00:00:00+00:00,1728.0
Austria,2021-11-15 00:00:00+00:00,1730.0
Austria,2022-03-24 00:00:00+00:00,1721.0
Austria,2022-03-29 00:00:00+00:00,1718.0
Austria,2022-06-03 00:00:00+00:00,1774.0
Austria,2022-06-06 00:00:00+00:00,1759.0
Austria,2022-06-10 00:00:00+00:00,1770.0
Austria,2022-06-13 00:00:00+00:00,1760.0
Austria,2022-09-22 00:00:00+00:00,1754.0
Austria,2022-09-25 00:00:00+00:00,1728.0
Austria,2022-11-16 00:00:00+00:00,1729.0
Austria,2022-11-20 00:00:00+00:00,1751.0
Austria,2023-03-24 00:00:00+00:00,1756.0
Austria,2023-03-27 00:00:00+00:00,1759.0
Austria,2023-06-17 00:00:00+00:00,1774.0
Austria,2023-06-20 00:00:00+00:00,1794.0
Austria,2023-09-07 00:00:00+00:00,1785.0
Austria,2023-09-12 00:00:00+00:00,1821.0
Austria,2023-10-13 00:00:00+00:00,1805.0
Austria,2023-10-16 00:00:00+00:00,1813.0
Austria,2023-11-16 00:00:00+00:00,1821.0
Austria,2023-11-21 00:00:00+00:00,1835.0
Austria,2024-03-23 00:00:00+00:00,1847.0
Austria,2024-03-26 00:00:00+00:00,1857.0
Austria,2024-06-04 00:00:00+00:00,1862.0
Austria,2024-06-08 00:00:00+00:00,1863.0
Austria,2024-06-17 00:00:00+00:00,1852.0
Austria,2024-06-21 00:00:00+00:00,1877.0
Austria,2024-06-25 00:00:00+00:00,1910.0
Austria,2024-07-02 00:00:00+00:00,1876.0
Austria,2024-09-06 00:00:00+00:00,1876.0
Austria,2024-09-09 00:00:00+00:00,1853.0
Austria,2024-10-10 00:00:00+00:00,1857.0
Austria,2024-10-13 00:00:00+00:00,1876.0
Austria,2024-11-14 00:00:00+00:00,1884.0
Austria,2024-11-17 00:00:00+00:00,1871.0
Austria,2025-03-20 00:00:00+00:00,1862.0
Austria,2025-03-23 00:00:00+00:00,1837.0
Austria,2025-06-07 00:00:00+00:00,1845.0
Austria,2025-06-10 00:00:00+00:00,1845.0
Austria,2025-09-06 00:00:00+00:00,1846.0
Austria,2025-09-09 00:00:00+00:00,1855.0
Austria,2025-10-09 00:00:00+00:00,1855.0
Austria,2025-10-12 00:00:00+00:00,1829.0
Austria,2025-11-15 00:00:00+00:00,1834.0
Austria,2025-11-18 00:00:00+00:00,1818.0
Austria,2026-03-27 00:00:00+00:00,1821.0
Austria,2026-03-31 00:00:00+00:00,1827.0
Austria,2026-06-01 00:00:00+00:00,1830.0
Austria,2026-06-16 00:00:00+00:00,1857.0
Austria,2026-06-22 00:00:00+00:00,1841.0
Austria,2026-06-27 00:00:00+00:00,1836.0
Austria,2026-07-02 00:00:00+00:00,1821.0
Azerbaijan,2015-03-28 00:00:00+00:00,1416.0
Azerbaijan,2015-06-07 00:00:00+00:00,1411.0
Azerbaijan,2015-06-12 00:00:00+00:00,1425.0
Azerbaijan,2015-09-03 00:00:00+00:00,1439.0
Azerbaijan,2015-09-06 00:00:00+00:00,1433.0
Azerbaijan,2015-10-10 00:00:00+00:00,1426.0
Azerbaijan,2015-10-13 00:00:00+00:00,1414.0
Azerbaijan,2015-11-17 00:00:00+00:00,1420.0
Azerbaijan,2016-03-26 00:00:00+00:00,1409.0
Azerbaijan,2016-05-26 00:00:00+00:00,1400.0
Azerbaijan,2016-05-29 00:00:00+00:00,1386.0
Azerbaijan,2016-06-03 00:00:00+00:00,1389.0
Azerbaijan,2016-09-04 00:00:00+00:00,1393.0
Azerbaijan,2016-10-08 00:00:00+00:00,1419.0
Azerbaijan,2016-10-11 00:00:00+00:00,1435.0
Azerbaijan,2016-11-11 00:00:00+00:00,1424.0
Azerbaijan,2017-03-09 00:00:00+00:00,1440.0
Azerbaijan,2017-03-26 00:00:00+00:00,1436.0
Azerbaijan,2017-06-10 00:00:00+00:00,1423.0
Azerbaijan,2017-09-01 00:00:00+00:00,1411.0
Azerbaijan,2017-09-04 00:00:00+00:00,1413.0
Azerbaijan,2017-10-05 00:00:00+00:00,1401.0
Azerbaijan,2017-10-08 00:00:00+00:00,1400.0
Azerbaijan,2018-01-30 00:00:00+00:00,1398.0
Azerbaijan,2018-03-23 00:00:00+00:00,1388.0
Azerbaijan,2018-03-27 00:00:00+00:00,1392.0
Azerbaijan,2018-05-29 00:00:00+00:00,1399.0
Azerbaijan,2018-06-05 00:00:00+00:00,1384.0
Azerbaijan,2018-06-09 00:00:00+00:00,1403.0
Azerbaijan,2018-09-07 00:00:00+00:00,1399.0
Azerbaijan,2018-09-10 00:00:00+00:00,1393.0
Azerbaijan,2018-10-11 00:00:00+00:00,1428.0
Azerbaijan,2018-10-14 00:00:00+00:00,1413.0
Azerbaijan,2018-11-17 00:00:00+00:00,1425.0
Azerbaijan,2018-11-20 00:00:00+00:00,1402.0
Azerbaijan,2019-03-21 00:00:00+00:00,1401.0
Azerbaijan,2019-03-25 00:00:00+00:00,1396.0
Azerbaijan,2019-06-08 00:00:00+00:00,1377.0
Azerbaijan,2019-06-11 00:00:00+00:00,1364.0
Azerbaijan,2019-09-06 00:00:00+00:00,1362.0
Azerbaijan,2019-09-09 00:00:00+00:00,1379.0
Azerbaijan,2019-10-09 00:00:00+00:00,1395.0
Azerbaijan,2019-10-13 00:00:00+00:00,1390.0
Azerbaijan,2019-11-16 00:00:00+00:00,1379.0
Azerbaijan,2019-11-19 00:00:00+00:00,1375.0
Azerbaijan,2020-09-05 00:00:00+00:00,1348.0
Azerbaijan,2020-09-08 00:00:00+00:00,1375.0
Azerbaijan,2020-10-10 00:00:00+00:00,1365.0
Azerbaijan,2020-10-13 00:00:00+00:00,1362.0
Azerbaijan,2020-11-11 00:00:00+00:00,1370.0
Azerbaijan,2020-11-14 00:00:00+00:00,1378.0
Azerbaijan,2020-11-17 00:00:00+00:00,1383.0
Azerbaijan,2021-03-24 00:00:00+00:00,1382.0
Azerbaijan,2021-03-27 00:00:00+00:00,1378.0
Azerbaijan,2021-03-30 00:00:00+00:00,1372.0
Azerbaijan,2021-05-27 00:00:00+00:00,1371.0
Azerbaijan,2021-06-02 00:00:00+00:00,1387.0
Azerbaijan,2021-06-06 00:00:00+00:00,1375.0
Azerbaijan,2021-09-01 00:00:00+00:00,1361.0
Azerbaijan,2021-09-04 00:00:00+00:00,1377.0
Azerbaijan,2021-09-07 00:00:00+00:00,1374.0
Azerbaijan,2021-10-09 00:00:00+00:00,1352.0
Azerbaijan,2021-10-12 00:00:00+00:00,1350.0
Azerbaijan,2021-11-11 00:00:00+00:00,1315.0
Azerbaijan,2021-11-14 00:00:00+00:00,1321.0
Azerbaijan,2022-03-25 00:00:00+00:00,1311.0
Azerbaijan,2022-03-29 00:00:00+00:00,1301.0
Azerbaijan,2022-06-03 00:00:00+00:00,1282.0
Azerbaijan,2022-06-06 00:00:00+00:00,1292.0
Azerbaijan,2022-06-10 00:00:00+00:00,1285.0
