fixture_id,season,round,date,status_type,home_team,away_team,home_goals,away_goals,group,fifa_home_rank,fifa_home_points,fifa_away_rank,fifa_away_points,fifa_rank_diff,fifa_points_diff,rolling_points_home,rolling_points_away,rolling_gd_home,rolling_gd_away,rest_days_home,rest_days_away,real_elo_home,real_elo_away,real_elo_diff,result
7697285,18/19,5,2018-11-15 19:45:00+00:00,finished,Andorra,Georgia,1.0,1.0,"UEFA Nations League, League D, Gr. 1",172.0,946.429826,72.0,1355.261687,-100.0,-408.8318609999999,0.5,3.0,-1.75,2.25,30.0,30.0,1077.0,1539.0,-462.0,D
7697282,18/19,5,2018-11-15 19:45:00+00:00,finished,Luxembourg,Belarus,0.0,2.0,"UEFA Nations League, League D, Gr. 2",98.0,1232.81815,96.0,1242.876029,-2.0,-10.057878999999957,2.25,2.0,2.25,1.5,31.0,31.0,1342.0,1535.0,-193.0,A
7697280,18/19,5,2018-11-15 19:45:00+00:00,finished,San Marino,Moldova,0.0,1.0,"UEFA Nations League, League D, Gr. 2",211.0,721.201827,159.0,1008.240035,-52.0,-287.03820800000005,0.0,1.25,-3.25,-0.5,31.0,31.0,837.0,1328.0,-491.0,A
7697263,18/19,5,2018-11-16 19:45:00+00:00,finished,Liechtenstein,North Macedonia,0.0,2.0,"UEFA Nations League, League D, Gr. 4",206.0,797.701009,69.0,1369.159317,-137.0,-571.4583080000001,0.75,2.25,-0.75,0.75,31.0,31.0,1125.0,1514.0,-389.0,A
7697268,18/19,5,2018-11-16 19:45:00+00:00,finished,Gibraltar,Armenia,2.0,6.0,"UEFA Nations League, League D, Gr. 4",202.0,820.260818,107.0,1189.632762,-95.0,-369.371944,1.5,1.5,-0.5,0.5,31.0,31.0,1106.0,1460.0,-354.0,A
7697297,18/19,5,2018-11-16 19:45:00+00:00,finished,Wales,Denmark,1.0,2.0,"UEFA Nations League, League B, Gr. 4",38.0,1516.946629,21.0,1619.474248,-17.0,-102.52761899999996,2.0,2.0,0.6666666666666666,1.0,31.0,34.0,1775.0,1912.0,-137.0,A
7697292,18/19,5,2018-11-16 19:45:00+00:00,finished,Cyprus,Bulgaria,1.0,1.0,"UEFA Nations League, League C, Gr. 3",124.0,1133.247165,85.0,1271.683325,-39.0,-138.43615999999997,1.0,2.25,-0.5,0.5,31.0,31.0,1434.0,1638.0,-204.0,D
7697293,18/19,5,2018-11-16 19:45:00+00:00,finished,Slovenia,Norway,1.0,1.0,"UEFA Nations League, League C, Gr. 3",56.0,1441.087158,19.0,1651.286867,-37.0,-210.19970899999998,0.25,2.25,-0.75,0.75,31.0,31.0,1551.0,1658.0,-107.0,D
7697305,18/19,5,2018-11-16 19:45:00+00:00,finished,Netherlands,France,2.0,0.0,"UEFA Nations League, League A, Gr. 1",9.0,1775.54224,3.0,1948.970817,-6.0,-173.4285769999999,1.5,2.3333333333333335,1.0,0.6666666666666666,34.0,31.0,1982.0,2089.0,-107.0,H
7697302,18/19,5,2018-11-16 19:45:00+00:00,finished,Slovakia,Ukraine,4.0,1.0,"UEFA Nations League, League B, Gr. 1",45.0,1473.660727,33.0,1549.287173,-12.0,-75.62644599999999,0.0,3.0,-1.0,1.0,34.0,31.0,1764.0,1771.0,-7.0,H
7697289,18/19,5,2018-11-17 14:00:00+00:00,finished,Serbia,Montenegro,2.0,1.0,"UEFA Nations League, League C, Gr. 4",40.0,1502.133186,80.0,1301.977191,40.0,200.15599500000008,2.0,1.75,0.75,0.75,34.0,33.0,1811.0,1607.0,204.0,H
7697296,18/19,5,2018-11-17 17:00:00+00:00,finished,Türkiye,Sweden,0.0,1.0,"UEFA Nations League, League B, Gr. 2",27.0,1582.54473,37.0,1525.578992,10.0,56.9657380000001,1.0,0.5,-0.6666666666666666,-0.5,34.0,36.0,1691.0,1833.0,-142.0,A
7697271,18/19,5,2018-11-17 17:00:00+00:00,finished,Azerbaijan,Faroe Islands,2.0,0.0,"UEFA Nations League, League D, Gr. 3",126.0,1131.995112,123.0,1136.585036,-3.0,-4.589923999999883,1.5,1.0,0.75,-0.75,34.0,34.0,1425.0,1253.0,172.0,H
7697272,18/19,5,2018-11-17 17:00:00+00:00,finished,Malta,Kosovo,0.0,5.0,"UEFA Nations League, League D, Gr. 3",161.0,992.793497,78.0,1319.120924,-83.0,-326.32742700000006,0.5,2.0,-1.0,1.0,34.0,34.0,1178.0,1472.0,-294.0,A
7697307,18/19,5,2018-11-17 19:45:00+00:00,finished,Italy,Portugal,0.0,0.0,"UEFA Nations League, League A, Gr. 3",15.0,1704.733836,7.0,1787.854725,-8.0,-83.1208889999998,1.3333333333333333,3.0,0.0,1.0,34.0,37.0,1882.0,1974.0,-92.0,D
7697295,18/19,5,2018-11-17 19:45:00+00:00,finished,Albania,Scotland,0.0,4.0,"UEFA Nations League, League C, Gr. 1",67.0,1376.033234,42.0,1491.223887,-25.0,-115.19065300000011,1.0,1.5,-1.0,0.5,34.0,37.0,1499.0,1712.0,-213.0,A
7697288,18/19,5,2018-11-17 19:45:00+00:00,finished,Romania,Lithuania,3.0,0.0,"UEFA Nations League, League C, Gr. 4",52.0,1455.894657,149.0,1056.850321,97.0,399.04433600000016,1.5,0.0,0.25,-1.75,34.0,34.0,1733.0,1341.0,392.0,H
7697301,18/19,6,2018-11-18 14:00:00+00:00,finished,England,Croatia,2.0,1.0,"UEFA Nations League, League A, Gr. 4",4.0,1922.831632,13.0,1723.050142,9.0,199.78148999999985,1.3333333333333333,1.3333333333333333,0.0,-1.6666666666666667,33.0,2.0,1959.0,1924.0,35.0,H
7697298,18/19,6,2018-11-18 17:00:00+00:00,finished,Northern Ireland,Austria,1.0,2.0,"UEFA Nations League, League B, Gr. 3",70.0,1365.296485,23.0,1598.822839,-47.0,-233.52635399999986,0.0,1.3333333333333333,-1.3333333333333333,0.0,33.0,2.0,1622.0,1765.0,-143.0,A
7697284,18/19,6,2018-11-18 17:00:00+00:00,finished,Moldova,Luxembourg,1.0,1.0,"UEFA Nations League, League D, Gr. 2",159.0,1008.240035,98.0,1232.81815,-61.0,-224.57811500000003,1.6,1.8,-0.2,1.4,2.0,2.0,1323.0,1347.0,-24.0,D
7697283,18/19,6,2018-11-18 17:00:00+00:00,finished,San Marino,Belarus,0.0,2.0,"UEFA Nations League, League D, Gr. 2",211.0,721.201827,96.0,1242.876029,-115.0,-521.674202,0.0,2.2,-2.8,1.6,2.0,2.0,835.0,1537.0,-702.0,A
7697291,18/19,6,2018-11-18 19:45:00+00:00,finished,Greece,Estonia,0.0,1.0,"UEFA Nations League, League C, Gr. 2",46.0,1473.187305,127.0,1130.63629,81.0,342.551015,1.8,0.2,0.0,-1.0,3.0,3.0,1612.0,1467.0,145.0,A
7697294,18/19,6,2018-11-18 19:45:00+00:00,finished,Hungary,Finland,2.0,0.0,"UEFA Nations League, League C, Gr. 2",39.0,1506.393663,75.0,1341.922408,36.0,164.47125500000016,1.4,2.4,0.2,0.8,3.0,3.0,1610.0,1620.0,-10.0,H
7697304,18/19,6,2018-11-18 19:45:00+00:00,finished,Switzerland,Belgium,5.0,2.0,"UEFA Nations League, League A, Gr. 2",14.0,1710.884769,8.0,1778.355242,-6.0,-67.47047300000008,2.0,3.0,2.0,2.0,34.0,3.0,1921.0,2034.0,-113.0,H
7697229,18/19,6,2018-11-19 17:00:00+00:00,finished,Andorra,Latvia,0.0,0.0,"UEFA Nations League, League D, Gr. 1",172.0,946.429826,137.0,1085.660758,-35.0,-139.23093199999994,0.6,0.6,-1.4,-0.8,3.0,4.0,1084.0,1298.0,-214.0,D
7697230,18/19,6,2018-11-19 17:00:00+00:00,finished,Georgia,Kazakhstan,2.0,1.0,"UEFA Nations League, League D, Gr. 1",72.0,1355.261687,111.0,1180.780449,39.0,174.48123799999985,2.6,1.2,1.8,0.4,3.0,4.0,1545.0,1330.0,215.0,H
7697254,18/19,6,2018-11-19 19:45:00+00:00,finished,Germany,Netherlands,2.0,2.0,"UEFA Nations League, League A, Gr. 1",12.0,1726.218839,9.0,1775.54224,-3.0,-49.3234010000001,0.3333333333333333,2.0,-1.3333333333333333,1.3333333333333333,34.0,3.0,1937.0,1985.0,-48.0,D
7697250,18/19,6,2018-11-19 19:45:00+00:00,finished,Czechia,Slovakia,1.0,0.0,"UEFA Nations League, League B, Gr. 1",48.0,1467.260216,45.0,1473.660727,-3.0,-6.400511000000051,1.0,1.0,-0.3333333333333333,0.3333333333333333,34.0,3.0,1728.0,1747.0,-19.0,H
7697246,18/19,6,2018-11-19 19:45:00+00:00,finished,Denmark,Ireland,0.0,0.0,"UEFA Nations League, League B, Gr. 4",21.0,1619.474248,55.0,1441.096901,34.0,178.3773470000001,2.3333333333333335,0.3333333333333333,1.0,-1.3333333333333333,3.0,34.0,1897.0,1705.0,192.0,D
7697236,18/19,6,2018-11-19 19:45:00+00:00,finished,Bulgaria,Slovenia,1.0,1.0,"UEFA Nations League, League C, Gr. 3",85.0,1271.683325,56.0,1441.087158,-29.0,-169.40383300000008,2.0,0.4,0.4,-0.6,3.0,3.0,1628.0,1561.0,67.0,D
7697235,18/19,6,2018-11-19 19:45:00+00:00,finished,Cyprus,Norway,0.0,2.0,"UEFA Nations League, League C, Gr. 3",124.0,1133.247165,19.0,1651.286867,-105.0,-518.039702,1.0,2.0,-0.4,0.6,3.0,3.0,1414.0,1678.0,-264.0,A
7697224,18/19,6,2018-11-19 19:45:00+00:00,finished,Liechtenstein,Armenia,2.0,2.0,"UEFA Nations League, League D, Gr. 4",206.0,797.701009,107.0,1189.632762,-99.0,-391.93175299999996,0.6,1.8,-1.0,1.2,3.0,3.0,1137.0,1448.0,-311.0,D
7697228,18/19,6,2018-11-19 19:45:00+00:00,finished,North Macedonia,Gibraltar,4.0,0.0,"UEFA Nations League, League D, Gr. 4",69.0,1369.159317,202.0,820.260818,133.0,548.8984990000001,2.4,1.2,1.0,-1.2,3.0,3.0,1518.0,1102.0,416.0,H
7697225,18/19,6,2018-11-20 19:45:00+00:00,finished,Malta,Faroe Islands,1.0,1.0,"UEFA Nations League, League D, Gr. 3",161.0,992.793497,123.0,1136.585036,-38.0,-143.79153899999994,0.4,0.8,-1.8,-1.0,3.0,3.0,1177.0,1254.0,-77.0,D
7697249,18/19,6,2018-11-20 19:45:00+00:00,finished,Sweden,Russia,2.0,0.0,"UEFA Nations League, League B, Gr. 2",37.0,1525.578992,35.0,1529.602834,-2.0,-4.023842000000059,1.3333333333333333,2.3333333333333335,0.0,1.0,3.0,37.0,1850.0,1752.0,98.0,H
7697245,18/19,6,2018-11-20 19:45:00+00:00,finished,Scotland,Israel,3.0,2.0,"UEFA Nations League, League C, Gr. 1",42.0,1491.223887,76.0,1333.904007,34.0,157.31988,2.0,2.0,1.6666666666666667,0.6666666666666666,3.0,37.0,1720.0,1561.0,159.0,H
7697240,18/19,6,2018-11-20 19:45:00+00:00,finished,Montenegro,Romania,0.0,1.0,"UEFA Nations League, League C, Gr. 4",80.0,1301.977191,52.0,1455.894657,-28.0,-153.9174660000001,1.4,1.8,0.4,0.8,3.0,3.0,1588.0,1752.0,-164.0,A
7697237,18/19,6,2018-11-20 19:45:00+00:00,finished,Serbia,Lithuania,4.0,1.0,"UEFA Nations League, League C, Gr. 4",40.0,1502.133186,149.0,1056.850321,109.0,445.28286500000013,2.2,0.0,0.8,-2.0,3.0,3.0,1814.0,1338.0,476.0,H
7697257,18/19,6,2018-11-20 19:45:00+00:00,finished,Portugal,Poland,1.0,1.0,"UEFA Nations League, League A, Gr. 3",7.0,1787.854725,36.0,1526.183359,29.0,261.6713659999998,2.3333333333333335,0.3333333333333333,0.6666666666666666,-0.6666666666666666,3.0,37.0,1959.0,1751.0,208.0,D
7697226,18/19,6,2018-11-20 19:45:00+00:00,finished,Kosovo,Azerbaijan,4.0,0.0,"UEFA Nations League, League D, Gr. 3",78.0,1319.120924,126.0,1131.995112,48.0,187.125812,2.2,1.8,1.8,1.0,3.0,3.0,1495.0,1402.0,93.0,H
8600839,20/21,1,2020-09-03 16:00:00+00:00,finished,Latvia,Andorra,0.0,0.0,"UEFA Nations League, League D, Gr. 1",137.0,1085.660758,172.0,946.429826,35.0,139.23093199999994,0.6,0.6,-0.8,-1.4,653.0,653.0,1242.0,1119.0,123.0,D
8600763,20/21,1,2020-09-03 18:45:00+00:00,finished,Germany,Spain,1.0,1.0,"UEFA Nations League, League A, Gr. 4",12.0,1726.218839,1.0,1995.881879,-11.0,-269.66304000000014,0.5,1.5,-1.0,1.25,653.0,657.0,1962.0,2030.0,-68.0,D
8600814,20/21,1,2020-09-03 18:45:00+00:00,finished,Bulgaria,Ireland,1.0,1.0,"UEFA Nations League, League B, Gr. 4",85.0,1271.683325,55.0,1441.096901,-30.0,-169.41357599999992,1.6,0.5,0.2,-1.0,653.0,653.0,1563.0,1725.0,-162.0,D
8600816,20/21,1,2020-09-03 18:45:00+00:00,finished,Finland,Wales,0.0,1.0,"UEFA Nations League, League B, Gr. 4",75.0,1341.922408,38.0,1516.946629,-37.0,-175.02422100000013,1.8,1.5,0.2,0.25,654.0,656.0,1629.0,1800.0,-171.0,A
8600843,20/21,1,2020-09-03 18:45:00+00:00,finished,Moldova,Kosovo,1.0,1.0,"UEFA Nations League, League C, Gr. 3",159.0,1008.240035,78.0,1319.120924,-81.0,-310.880889,1.8,2.6,0.6,2.6,655.0,652.0,1253.0,1546.0,-293.0,D
8600844,20/21,1,2020-09-03 18:45:00+00:00,finished,Slovenia,Greece,0.0,0.0,"UEFA Nations League, League C, Gr. 3",56.0,1441.087158,46.0,1473.187305,-10.0,-32.10014699999988,0.6,1.2,-0.4,-0.4,653.0,654.0,1582.0,1611.0,-29.0,D
8600846,20/21,1,2020-09-03 18:45:00+00:00,finished,Faroe Islands,Malta,3.0,2.0,"UEFA Nations League, League D, Gr. 1",123.0,1136.585036,161.0,992.793497,38.0,143.79153899999994,0.4,0.6,-1.4,-1.4,652.0,652.0,1236.0,1156.0,80.0,H
8600731,20/21,1,2020-09-03 18:45:00+00:00,finished,Ukraine,Switzerland,2.0,1.0,"UEFA Nations League, League A, Gr. 4",33.0,1549.287173,14.0,1710.884769,-19.0,-161.59759600000007,2.25,2.25,0.0,2.25,656.0,654.0,1873.0,1880.0,-7.0,H
8600810,20/21,1,2020-09-03 18:45:00+00:00,finished,Türkiye,Hungary,0.0,1.0,"UEFA Nations League, League B, Gr. 3",27.0,1582.54473,39.0,1506.393663,12.0,76.15106700000001,0.75,2.0,-0.75,0.8,656.0,654.0,1745.0,1651.0,94.0,A
8600813,20/21,1,2020-09-03 18:45:00+00:00,finished,Russia,Serbia,3.0,1.0,"UEFA Nations League, League B, Gr. 3",35.0,1529.602834,40.0,1502.133186,5.0,27.469648000000007,1.75,2.2,0.25,1.2,652.0,652.0,1816.0,1772.0,44.0,H
8600835,20/21,1,2020-09-04 16:00:00+00:00,finished,Lithuania,Kazakhstan,0.0,2.0,"UEFA Nations League, League C, Gr. 4",149.0,1056.850321,111.0,1180.780449,-38.0,-123.9301280000002,0.0,1.2,-2.4,0.6,653.0,654.0,1286.0,1395.0,-109.0,A
8600730,20/21,1,2020-09-04 18:45:00+00:00,finished,Italy,Bosnia & Herzegovina,1.0,1.0,"UEFA Nations League, League A, Gr. 1",15.0,1704.733836,61.0,1408.930486,46.0,295.80335000000014,1.25,2.5,0.0,1.0,656.0,658.0,1952.0,1699.0,253.0,D
8600742,20/21,1,2020-09-04 18:45:00+00:00,finished,Netherlands,Poland,1.0,0.0,"UEFA Nations League, League A, Gr. 1",9.0,1775.54224,36.0,1526.183359,27.0,249.35888099999988,1.75,0.5,1.0,-0.5,654.0,653.0,2022.0,1784.0,238.0,H
8600794,20/21,1,2020-09-04 18:45:00+00:00,finished,Norway,Austria,1.0,2.0,"UEFA Nations League, League B, Gr. 1",19.0,1651.286867,23.0,1598.822839,4.0,52.4640280000001,2.0,1.75,0.6,0.25,654.0,656.0,1697.0,1766.0,-69.0,A
8600767,20/21,1,2020-09-04 18:45:00+00:00,finished,Romania,Northern Ireland,1.0,1.0,"UEFA Nations League, League B, Gr. 1",52.0,1455.894657,70.0,1365.296485,18.0,90.59817199999998,2.2,0.0,1.0,-1.25,653.0,656.0,1694.0,1684.0,10.0,D
8600758,20/21,1,2020-09-04 18:45:00+00:00,finished,Scotland,Israel,1.0,1.0,"UEFA Nations League, League B, Gr. 2",42.0,1491.223887,76.0,1333.904007,34.0,157.31988,2.25,1.5,1.5,0.25,653.0,653.0,1629.0,1548.0,81.0,D
8600777,20/21,1,2020-09-04 18:45:00+00:00,finished,Slovakia,Czechia,1.0,3.0,"UEFA Nations League, League B, Gr. 2",45.0,1473.660727,48.0,1467.260216,3.0,6.400511000000051,0.75,1.5,0.0,0.0,654.0,654.0,1696.0,1773.0,-77.0,A
8600840,20/21,1,2020-09-04 18:45:00+00:00,finished,Belarus,Albania,0.0,2.0,"UEFA Nations League, League C, Gr. 4",96.0,1242.876029,67.0,1376.033234,-29.0,-133.15720499999998,2.2,0.75,1.0,-1.75,656.0,656.0,1482.0,1569.0,-87.0,A
8600818,20/21,1,2020-09-05 13:00:00+00:00,finished,North Macedonia,Armenia,2.0,1.0,"UEFA Nations League, League C, Gr. 2",69.0,1369.159317,107.0,1189.632762,38.0,179.52655500000014,2.4,1.4,1.4,1.0,655.0,655.0,1556.0,1440.0,116.0,H
8600841,20/21,1,2020-09-05 13:00:00+00:00,finished,Gibraltar,San Marino,1.0,0.0,"UEFA Nations League, League D, Gr. 2",202.0,820.260818,211.0,721.201827,9.0,99.05899099999999,1.2,0.0,-1.6,-2.2,655.0,656.0,1089.0,816.0,273.0,H
8600820,20/21,1,2020-09-05 16:00:00+00:00,finished,Cyprus,Montenegro,0.0,2.0,"UEFA Nations League, League C, Gr. 1",124.0,1133.247165,80.0,1301.977191,-44.0,-168.73002599999995,1.0,1.2,-0.4,0.2,655.0,654.0,1371.0,1550.0,-179.0,A
8600817,20/21,1,2020-09-05 16:00:00+00:00,finished,Estonia,Georgia,0.0,1.0,"UEFA Nations League, League C, Gr. 2",127.0,1130.63629,72.0,1355.261687,-55.0,-224.62539700000002,0.8,2.6,-0.6,1.6,656.0,655.0,1414.0,1569.0,-155.0,A
8600790,20/21,1,2020-09-05 16:00:00+00:00,finished,Iceland,England,0.0,1.0,"UEFA Nations League, League A, Gr. 2",74.0,1342.771961,4.0,1922.831632,-70.0,-580.059671,0.0,1.75,-3.0,0.25,659.0,657.0,1674.0,1966.0,-292.0,A
8600822,20/21,1,2020-09-05 16:00:00+00:00,finished,Azerbaijan,Luxembourg,1.0,2.0,"UEFA Nations League, League C, Gr. 1",126.0,1131.995112,98.0,1232.81815,-28.0,-100.823038,1.6,1.4,0.2,0.6,654.0,656.0,1348.0,1366.0,-18.0,A
8600732,20/21,1,2020-09-05 18:45:00+00:00,finished,Denmark,Belgium,0.0,2.0,"UEFA Nations League, League A, Gr. 2",21.0,1619.474248,8.0,1778.355242,-13.0,-158.8809940000001,2.0,2.25,0.75,0.75,655.0,656.0,1869.0,2105.0,-236.0,A
8600740,20/21,1,2020-09-05 18:45:00+00:00,finished,Portugal,Croatia,4.0,1.0,"UEFA Nations League, League A, Gr. 3",7.0,1787.854725,13.0,1723.050142,6.0,64.80458299999987,2.0,1.0,0.5,-1.5,654.0,657.0,2005.0,1901.0,104.0,H
8600734,20/21,1,2020-09-05 18:45:00+00:00,finished,Sweden,France,0.0,1.0,"UEFA Nations League, League A, Gr. 3",37.0,1525.578992,3.0,1948.970817,-34.0,-423.3918249999999,1.75,1.75,0.5,0.0,654.0,658.0,1848.0,2062.0,-214.0,A
8600819,20/21,2,2020-09-06 13:00:00+00:00,finished,Wales,Bulgaria,1.0,0.0,"UEFA Nations League, League B, Gr. 4",38.0,1516.946629,85.0,1271.683325,47.0,245.26330400000006,1.8,1.2,0.4,0.0,2.0,2.0,1805.0,1558.0,247.0,H
8600847,20/21,2,2020-09-06 13:00:00+00:00,finished,Andorra,Faroe Islands,0.0,1.0,"UEFA Nations League, League D, Gr. 1",172.0,946.429826,123.0,1136.585036,-49.0,-190.1552099999999,0.6,1.0,-1.4,-0.8,2.0,2.0,1100.0,1255.0,-155.0,A
8600815,20/21,2,2020-09-06 16:00:00+00:00,finished,Ireland,Finland,0.0,1.0,"UEFA Nations League, League B, Gr. 4",55.0,1441.096901,75.0,1341.922408,20.0,99.17449299999998,0.6,1.2,-0.8,-0.2,2.0,2.0,1695.0,1659.0,36.0,A
8600811,20/21,2,2020-09-06 16:00:00+00:00,finished,Hungary,Russia,2.0,3.0,"UEFA Nations League, League B, Gr. 3",39.0,1506.393663,35.0,1529.602834,-4.0,-23.20917099999997,2.0,2.0,0.8,0.6,2.0,2.0,1635.0,1832.0,-197.0,A
8600851,20/21,2,2020-09-06 16:00:00+00:00,finished,Slovenia,Moldova,1.0,0.0,"UEFA Nations League, League C, Gr. 3",56.0,1441.087158,159.0,1008.240035,103.0,432.847123,0.8,1.8,-0.2,0.6,2.0,2.0,1585.0,1250.0,335.0,H
8600769,20/21,2,2020-09-06 18:45:00+00:00,finished,Switzerland,Germany,1.0,1.0,"UEFA Nations League, League A, Gr. 4",14.0,1710.884769,12.0,1726.218839,-2.0,-15.334069999999883,1.8,0.6,1.6,-0.8,3.0,3.0,1879.0,1963.0,-84.0,D
8600838,20/21,2,2020-09-06 18:45:00+00:00,finished,Kosovo,Greece,1.0,2.0,"UEFA Nations League, League C, Gr. 3",78.0,1319.120924,46.0,1473.187305,-32.0,-154.06638099999986,2.2,1.4,2.2,-0.2,3.0,3.0,1524.0,1633.0,-109.0,A
8600812,20/21,2,2020-09-06 18:45:00+00:00,finished,Serbia,Türkiye,0.0,0.0,"UEFA Nations League, League B, Gr. 3",40.0,1502.133186,27.0,1582.54473,-13.0,-80.41154400000005,2.0,0.6,0.8,-0.8,3.0,3.0,1765.0,1752.0,13.0,D
8600733,20/21,2,2020-09-06 18:45:00+00:00,finished,Spain,Ukraine,4.0,0.0,"UEFA Nations League, League A, Gr. 4",1.0,1995.881879,33.0,1549.287173,32.0,446.5947060000001,1.4,2.4,1.0,0.2,3.0,3.0,2044.0,1859.0,185.0,H
8600845,20/21,2,2020-09-06 18:45:00+00:00,finished,Malta,Latvia,1.0,1.0,"UEFA Nations League, League D, Gr. 1",161.0,992.793497,137.0,1085.660758,-24.0,-92.86726099999998,0.4,0.8,-1.6,-0.6,3.0,3.0,1155.0,1243.0,-88.0,D
8600834,20/21,2,2020-09-07 14:00:00+00:00,finished,Kazakhstan,Belarus,1.0,2.0,"UEFA Nations League, League C, Gr. 4",111.0,1180.780449,96.0,1242.876029,-15.0,-62.09557999999993,1.6,2.0,1.0,0.6,2.0,2.0,1374.0,1503.0,-129.0,A
8600876,20/21,2,2020-09-07 18:45:00+00:00,finished,Bosnia & Herzegovina,Poland,1.0,2.0,"UEFA Nations League, League A, Gr. 1",61.0,1408.930486,36.0,1526.183359,-25.0,-117.25287300000014,2.2,0.4,0.8,-0.6,3.0,3.0,1678.0,1805.0,-127.0,A
8600871,20/21,2,2020-09-07 18:45:00+00:00,finished,Netherlands,Italy,0.0,1.0,"UEFA Nations League, League A, Gr. 1",9.0,1775.54224,15.0,1704.733836,6.0,70.80840399999988,2.0,1.2,1.0,0.0,3.0,3.0,1993.0,1981.0,12.0,A
8600877,20/21,2,2020-09-07 18:45:00+00:00,finished,Austria,Romania,2.0,3.0,"UEFA Nations League, League B, Gr. 1",23.0,1598.822839,52.0,1455.894657,29.0,142.92818199999988,2.0,2.2,0.4,1.0,3.0,3.0,1737.0,1723.0,14.0,A
8600886,20/21,2,2020-09-07 18:45:00+00:00,finished,Northern Ireland,Norway,1.0,5.0,"UEFA Nations League, League B, Gr. 1",70.0,1365.296485,19.0,1651.286867,-51.0,-285.99038199999995,0.2,2.0,-1.0,0.6,3.0,3.0,1637.0,1744.0,-107.0,A
8600836,20/21,2,2020-09-07 18:45:00+00:00,finished,Czechia,Scotland,1.0,2.0,"UEFA Nations League, League B, Gr. 2",48.0,1467.260216,42.0,1491.223887,-6.0,-23.963671000000204,1.8,2.0,0.4,1.2,3.0,3.0,1741.0,1661.0,80.0,A
8600837,20/21,2,2020-09-07 18:45:00+00:00,finished,Israel,Slovakia,1.0,1.0,"UEFA Nations League, League B, Gr. 2",76.0,1333.904007,45.0,1473.660727,-31.0,-139.75671999999986,1.4,0.6,0.2,-0.4,3.0,3.0,1551.0,1693.0,-142.0,D
8600848,20/21,2,2020-09-07 18:45:00+00:00,finished,Albania,Lithuania,0.0,1.0,"UEFA Nations League, League C, Gr. 4",67.0,1376.033234,149.0,1056.850321,82.0,319.1829130000001,1.2,0.0,-1.0,-2.4,3.0,3.0,1533.0,1322.0,211.0,A
8600850,20/21,2,2020-09-08 16:00:00+00:00,finished,Armenia,Estonia,2.0,0.0,"UEFA Nations League, League C, Gr. 2",107.0,1189.632762,127.0,1130.63629,20.0,58.99647200000004,1.4,0.8,1.2,-0.6,3.0,3.0,1460.0,1394.0,66.0,H
8600849,20/21,2,2020-09-08 16:00:00+00:00,finished,Georgia,North Macedonia,1.0,1.0,"UEFA Nations League, League C, Gr. 2",72.0,1355.261687,69.0,1369.159317,-3.0,-13.897630000000163,2.6,2.4,1.6,1.2,3.0,3.0,1563.0,1562.0,1.0,D
8600882,20/21,2,2020-09-08 18:45:00+00:00,finished,France,Croatia,4.0,2.0,"UEFA Nations League, League A, Gr. 3",3.0,1948.970817,13.0,1723.050142,10.0,225.92067499999985,2.0,0.8,0.2,-1.8,3.0,3.0,2073.0,1890.0,183.0,H
8600833,20/21,2,2020-09-08 18:45:00+00:00,finished,San Marino,Liechtenstein,0.0,2.0,"UEFA Nations League, League D, Gr. 2",211.0,721.201827,206.0,797.701009,-5.0,-76.49918200000002,0.0,0.8,-1.8,-0.8,3.0,658.0,808.0,1149.0,-341.0,A
8600842,20/21,2,2020-09-08 18:45:00+00:00,finished,Luxembourg,Montenegro,0.0,1.0,"UEFA Nations League, League C, Gr. 1",98.0,1232.81815,80.0,1301.977191,-18.0,-69.15904099999989,1.4,1.2,0.2,0.2,3.0,3.0,1351.0,1565.0,-214.0,A
8600832,20/21,2,2020-09-08 18:45:00+00:00,finished,Cyprus,Azerbaijan,0.0,1.0,"UEFA Nations League, League C, Gr. 1",124.0,1133.247165,126.0,1131.995112,2.0,1.2520529999999326,0.4,1.4,-1.0,0.0,3.0,3.0,1344.0,1375.0,-31.0,A
8600861,20/21,2,2020-09-08 18:45:00+00:00,finished,Denmark,England,0.0,0.0,"UEFA Nations League, League A, Gr. 2",21.0,1619.474248,4.0,1922.831632,-17.0,-303.3573839999999,1.6,2.0,0.2,0.4,3.0,3.0,1869.0,1966.0,-97.0,D
8600853,20/21,2,2020-09-08 18:45:00+00:00,finished,Belgium,Iceland,5.0,1.0,"UEFA Nations League, League A, Gr. 2",8.0,1778.355242,74.0,1342.771961,66.0,435.58328100000017,2.4,0.0,1.0,-2.6,3.0,3.0,2108.0,1671.0,437.0,H
8600875,20/21,2,2020-09-08 18:45:00+00:00,finished,Sweden,Portugal,0.0,2.0,"UEFA Nations League, League A, Gr. 3",37.0,1525.578992,7.0,1787.854725,-30.0,-262.27573299999995,1.4,2.2,0.2,1.0,3.0,3.0,1823.0,2030.0,-207.0,A
8600863,20/21,3,2020-10-10 13:00:00+00:00,finished,Luxembourg,Cyprus,2.0,0.0,"UEFA Nations League, League C, Gr. 1",98.0,1232.81815,124.0,1133.247165,26.0,99.57098500000006,1.4,0.4,0.2,-1.0,31.0,31.0,1356.0,1319.0,37.0,H
8600870,20/21,3,2020-10-10 13:00:00+00:00,finished,Montenegro,Azerbaijan,2.0,0.0,"UEFA Nations League, League C, Gr. 1",80.0,1301.977191,126.0,1131.995112,46.0,169.98207899999989,1.8,1.4,0.8,-0.4,31.0,31.0,1567.0,1365.0,202.0,H
